unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
65876109,2025-08-18 01:28:36,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10040.0,570 WEST  190 STREET,WEST  190 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  190 STREET,,In Progress,,,2025-08-18T02:22:00.000,12 MANHATTAN,1021580067.0,MANHATTAN,1003895.0,250647.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85462115652687,-73.9289865404921,"
,  
(40.85462115652687, -73.9289865404921)"
65877901,2025-08-18 01:28:25,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226.0,351 EAST   28 STREET,EAST   28 STREET,CLARENDON ROAD,AVENUE D,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,EAST   28 STREET,,In Progress,,,2025-08-18T01:59:14.000,17 BROOKLYN,3051940061.0,BROOKLYN,997979.0,173165.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64196390228409,-73.95053008248493,"
,  
(40.64196390228409, -73.95053008248493)"
65874809,2025-08-18 01:27:41,2025-08-18 01:47:45,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11210.0,2501 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2025-08-18T01:47:53.000,18 BROOKLYN,3076300027.0,BROOKLYN,999171.0,166449.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62352798084708,-73.94624978072031,"
,  
(40.62352798084708, -73.94624978072031)"
65878009,2025-08-18 01:27:34,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462.0,968 MORRIS PARK AVENUE,MORRIS PARK AVENUE,BOGART AVENUE,RADCLIFF AVENUE,BOGART AVENUE,RADCLIFF AVENUE,ADDRESS,BRONX,MORRIS PARK AVENUE,,In Progress,,,2025-08-18T01:59:44.000,11 BRONX,2040960007.0,BRONX,1023745.0,248130.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84764626460108,-73.8572469621147,"
,  
(40.84764626460108, -73.8572469621147)"
65880827,2025-08-18 01:27:34,,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10451.0,EAST  161 STREET,EAST  161 STREET,EAST  161 STREET,RIVER AVENUE,EAST  161 STREET,RIVER AVENUE,INTERSECTION,,,,In Progress,,,,04 BRONX,,BRONX,1004749.0,240880.0,PHONE,Unspecified,BRONX,,,,,,,,40.82781165901165,-73.92592932593037,"
,  
(40.82781165901165, -73.92592932593037)"
65881686,2025-08-18 01:27:33,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236.0,EAST   95 STREET,EAST   95 STREET,AVENUE N,SEAVIEW AVENUE,AVENUE N,SEAVIEW AVENUE,BLOCKFACE,,,,In Progress,,,,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
65878013,2025-08-18 01:27:11,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,1210 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST  167 STREET,EAST  168 STREET,EAST  167 STREET,EAST  168 STREET,ADDRESS,BRONX,SHERIDAN AVENUE,,In Progress,,,2025-08-18T02:05:00.000,04 BRONX,2024530001.0,BRONX,1007351.0,243231.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83425805420328,-73.91651922101973,"
,  
(40.83425805420328, -73.91651922101973)"
65880812,2025-08-18 01:26:58,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419.0,131-01 LIBERTY AVENUE,LIBERTY AVENUE,131 STREET,132 STREET,131 STREET,132 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,,In Progress,,,,10 QUEENS,4095680049.0,QUEENS,1035636.0,190763.0,PHONE,Unspecified,QUEENS,Car,,,,,,,40.690127967411485,-73.81470615669024,"
,  
(40.690127967411485, -73.81470615669024)"
65875319,2025-08-18 01:26:56,,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Noise,Street,11224.0,2858 WEST   30 STREET,WEST   30 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   30 STREET,,In Progress,,,,13 BROOKLYN,3070090039.0,BROOKLYN,985185.0,149244.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.57631625882126,-73.99663421162471,"
,  
(40.57631625882126, -73.99663421162471)"
65876989,2025-08-18 01:26:53,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11207.0,BARBEY STREET,BARBEY STREET,COZINE AVENUE,FLATLANDS AVENUE,COZINE AVENUE,FLATLANDS AVENUE,BLOCKFACE,,,,In Progress,,,,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
65881705,2025-08-18 01:26:33,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10034.0,136 SHERMAN AVENUE,SHERMAN AVENUE,DYCKMAN STREET,ACADEMY STREET,DYCKMAN STREET,ACADEMY STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,,In Progress,,,2025-08-18T02:06:59.000,12 MANHATTAN,1022240029.0,MANHATTAN,1005207.0,254153.0,MOBILE,Unspecified,MANHATTAN,Car,,,,,,,40.86424105288289,-73.92423291550989,"
,  
(40.86424105288289, -73.92423291550989)"
65878880,2025-08-18 01:26:24,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11374.0,65-70 BOOTH STREET,BOOTH STREET,65 ROAD,66 AVENUE,65 ROAD,66 AVENUE,ADDRESS,REGO PARK,BOOTH STREET,,In Progress,,,,06 QUEENS,4030990025.0,QUEENS,1023655.0,204053.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.72666727565442,-73.8578308279301,"
,  
(40.72666727565442, -73.8578308279301)"
65877047,2025-08-18 01:26:16,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10466.0,3951 CARPENTER AVENUE,CARPENTER AVENUE,EAST  224 STREET,EAST  225 STREET,EAST  224 STREET,EAST  225 STREET,ADDRESS,BRONX,CARPENTER AVENUE,,In Progress,,,2025-08-18T02:21:55.000,12 BRONX,2048200020.0,BRONX,1021949.0,262891.0,PHONE,Unspecified,BRONX,,,,,,,,40.88816851483312,-73.86365547525914,"
,  
(40.88816851483312, -73.86365547525914)"
65875383,2025-08-18 01:25:23,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11367.0,140-17 JEWEL AVENUE,JEWEL AVENUE,141 STREET,MAIN STREET,141 STREET,MAIN STREET,ADDRESS,FLUSHING,JEWEL AVENUE,,In Progress,,,,08 QUEENS,4064980064.0,QUEENS,1032825.0,205159.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.72965736711598,-73.82473851082918,"
,  
(40.72965736711598, -73.82473851082918)"
65881226,2025-08-18 01:25:03,2025-08-18 01:29:36,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467.0,3307 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,EAST  208 STREET,EAST  210 STREET,EAST  208 STREET,EAST  210 STREET,ADDRESS,BRONX,ROCHAMBEAU AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-08-18T01:29:39.000,07 BRONX,2033370056.0,BRONX,1017318.0,259309.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87835562124056,-73.88042189731708,"
,  
(40.87835562124056, -73.88042189731708)"
65877051,2025-08-18 01:24:19,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11224.0,2824 WEST   29 STREET,WEST   29 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   29 STREET,,In Progress,,,2025-08-18T01:56:58.000,13 BROOKLYN,3070100018.0,BROOKLYN,985452.0,149483.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.57697223466004,-73.99567302956014,"
,  
(40.57697223466004, -73.99567302956014)"
65881331,2025-08-18 01:23:04,2025-08-18 01:41:38,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11223.0,2331 WEST   11 STREET,WEST   11 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,WEST   11 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:41:44.000,13 BROOKLYN,3071400016.0,BROOKLYN,989467.0,154591.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59099122722395,-73.98121585358236,"
,  
(40.59099122722395, -73.98121585358236)"
65876091,2025-08-18 01:22:52,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419.0,104-24 126 STREET,126 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,126 STREET,,In Progress,,,,10 QUEENS,4095790018.0,QUEENS,1034617.0,189995.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.68802584612906,-73.81838632091777,"
,  
(40.68802584612906, -73.81838632091777)"
65877952,2025-08-18 01:22:36,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,2061 81 STREET,81 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,81 STREET,,In Progress,,,,11 BROOKLYN,3062870053.0,BROOKLYN,985909.0,160307.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60668187079829,-73.99402525920453,"
,  
(40.60668187079829, -73.99402525920453)"
65878821,2025-08-18 01:22:25,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419.0,107-37 127 STREET,127 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,127 STREET,,In Progress,,,,10 QUEENS,4096070066.0,QUEENS,1035150.0,189205.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.685854432732405,-73.81647039962183,"
,  
(40.685854432732405, -73.81647039962183)"
65877041,2025-08-18 01:22:14,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031.0,572 WEST  141 STREET,WEST  141 STREET,HAMILTON PLACE,BROADWAY,HAMILTON PLACE,BROADWAY,ADDRESS,NEW YORK,WEST  141 STREET,,In Progress,,,,09 MANHATTAN,1020720059.0,MANHATTAN,997691.0,239307.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82350778296357,-73.95143570564339,"
,  
(40.82350778296357, -73.95143570564339)"
65878169,2025-08-18 01:21:42,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Garage or Parking Lot,Business,10023.0,201 WEST   75 STREET,WEST   75 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   75 STREET,,In Progress,,,,07 MANHATTAN,1011670029.0,MANHATTAN,989691.0,223682.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78062999132912,-73.9803535332688,"
,  
(40.78062999132912, -73.9803535332688)"
65880800,2025-08-18 01:20:46,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11238.0,129 PUTNAM AVENUE,PUTNAM AVENUE,CLAVER PLACE,FRANKLIN AVENUE,CLAVER PLACE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,,In Progress,,,2025-08-18T02:09:15.000,03 BROOKLYN,3019890050.0,BROOKLYN,996226.0,188209.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68325889416125,-73.95681997200047,"
,  
(40.68325889416125, -73.95681997200047)"
65876701,2025-08-18 01:20:22,2025-08-18 01:35:59,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203.0,1158 TROY AVENUE,TROY AVENUE,CORTELYOU ROAD,CLARENDON ROAD,CORTELYOU ROAD,CLARENDON ROAD,ADDRESS,BROOKLYN,TROY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:36:04.000,17 BROOKLYN,3049430012.0,BROOKLYN,1002167.0,174079.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.644465153109735,-73.93543697489444,"
,  
(40.644465153109735, -73.93543697489444)"
65876089,2025-08-18 01:20:13,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419.0,104-22 124 STREET,124 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,124 STREET,,In Progress,,,,10 QUEENS,4095770014.0,QUEENS,1034171.0,189778.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.687432758974005,-73.81999611415188,"
,  
(40.687432758974005, -73.81999611415188)"
65875183,2025-08-18 01:20:01,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031.0,668 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  143 STREET,WEST  144 STREET,WEST  143 STREET,WEST  144 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,In Progress,,,,09 MANHATTAN,1020907502.0,MANHATTAN,997379.0,240353.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.82637922454707,-73.95256096020859,"
,  
(40.82637922454707, -73.95256096020859)"
65879006,2025-08-18 01:19:35,2025-08-18 02:19:55,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Residential Building/House,10014.0,10 GAY STREET,GAY STREET,WAVERLY PLACE,CHRISTOPHER STREET,WAVERLY PLACE,CHRISTOPHER STREET,ADDRESS,NEW YORK,GAY STREET,,Closed,,The person has refused services from the mobile outreach response team.,2025-08-18T02:16:55.000,02 MANHATTAN,1005930029.0,MANHATTAN,984102.0,206506.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73348792810516,-74.00053402314398,"
,  
(40.733487928105156, -74.00053402314398)"
65875380,2025-08-18 01:19:02,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11226.0,2105 REGENT PLACE,REGENT PLACE,EAST   21 STREET,FLATBUSH AVENUE,EAST   21 STREET,FLATBUSH AVENUE,ADDRESS,BROOKLYN,REGENT PLACE,,In Progress,,,,14 BROOKLYN,3051250033.0,BROOKLYN,995647.0,174719.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64623260507715,-73.95893038737889,"
,  
(40.64623260507715, -73.95893038737889)"
65880798,2025-08-18 01:19:02,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468.0,2857 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  229 STREET,RESERVOIR AVENUE,WEST  229 STREET,RESERVOIR AVENUE,ADDRESS,BRONX,SEDGWICK AVENUE,,In Progress,,,2025-08-18T01:59:48.000,08 BRONX,2032530262.0,BRONX,1011448.0,257739.0,ONLINE,Unspecified,BRONX,,,,,,,,40.87406649993626,-73.90165491961852,"
,  
(40.87406649993626, -73.90165491961852)"
65875743,2025-08-18 01:19:02,2025-08-18 01:41:10,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11223.0,2331 WEST   11 STREET,WEST   11 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,WEST   11 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:41:14.000,13 BROOKLYN,3071400016.0,BROOKLYN,989467.0,154591.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59099122722395,-73.98121585358236,"
,  
(40.59099122722395, -73.98121585358236)"
65881347,2025-08-18 01:18:58,2025-08-18 01:39:55,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413.0,220 STREET,220 STREET,137 AVENUE,137 ROAD,137 AVENUE,137 ROAD,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:40:03.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
65877791,2025-08-18 01:18:51,2025-08-18 01:30:07,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453.0,1750 GRAND AVENUE,GRAND AVENUE,WEST  176 STREET,WEST TREMONT AVENUE,WEST  176 STREET,WEST TREMONT AVENUE,ADDRESS,BRONX,GRAND AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:30:13.000,05 BRONX,2028670118.0,BRONX,1008201.0,248727.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84934069775287,-73.91342792378171,"
,  
(40.849340697752865, -73.91342792378171)"
65879834,2025-08-18 01:18:06,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11367.0,75-04 150 STREET,150 STREET,75 AVENUE,75 ROAD,75 AVENUE,75 ROAD,ADDRESS,FLUSHING,150 STREET,,In Progress,,,,08 QUEENS,4066830017.0,QUEENS,1035230.0,203506.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.72510676055964,-73.81607367542881,"
,  
(40.72510676055964, -73.81607367542881)"
65875907,2025-08-18 01:17:35,2025-08-18 01:39:42,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033.0,583 WEST  177 STREET,WEST  177 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  177 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:39:48.000,12 MANHATTAN,1021330087.0,MANHATTAN,1002200.0,247696.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84652514649546,-73.93512158644499,"
,  
(40.84652514649546, -73.93512158644499)"
65874772,2025-08-18 01:17:04,2025-08-18 01:28:47,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11236.0,8821 DITMAS AVENUE,DITMAS AVENUE,EAST   88 STREET,EAST   89 STREET,EAST   88 STREET,EAST   89 STREET,ADDRESS,BROOKLYN,DITMAS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:28:53.000,17 BROOKLYN,3079130001.0,BROOKLYN,1007558.0,175113.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64729071173584,-73.91600721037592,"
,  
(40.647290711735835, -73.91600721037592)"
65874808,2025-08-18 01:16:37,2025-08-18 01:46:58,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11211.0,224 SOUTH    3 STREET,SOUTH    3 STREET,ROEBLING STREET,HAVEMEYER STREET,ROEBLING STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,SOUTH    3 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:47:03.000,01 BROOKLYN,3024330015.0,BROOKLYN,995679.0,198365.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71113547081354,-73.958774972642,"
,  
(40.71113547081354, -73.958774972642)"
65878011,2025-08-18 01:16:32,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468.0,2471 GRAND AVENUE,GRAND AVENUE,WEST FORDHAM ROAD,WEST  188 STREET,WEST FORDHAM ROAD,WEST  188 STREET,ADDRESS,BRONX,GRAND AVENUE,,In Progress,,,2025-08-18T02:50:01.000,07 BRONX,2032130033.0,BRONX,1011143.0,253882.0,PHONE,Unspecified,BRONX,,,,,,,,40.86348115236597,-73.9027732459544,"
,  
(40.863481152365964, -73.9027732459544)"
65875272,2025-08-18 01:16:27,,DHS,Department of Homeless Services,Encampment,,Park/Playground,10002.0,76 DIVISION STREET,DIVISION STREET,MANHATTAN BRIDGE LINE,MANHATTAN BRIDGE,MANHATTAN BRIDGE LINE,MANHATTAN BRIDGE,ADDRESS,NEW YORK,DIVISION STREET,,In Progress,,,,03 MANHATTAN,,MANHATTAN,985758.0,199491.0,MOBILE,,MANHATTAN,,,,,,,,40.714233325728,-73.99456030900708,"
,  
(40.714233325727996, -73.99456030900708)"
65877115,2025-08-18 01:16:27,2025-08-18 01:36:04,NYPD,New York City Police Department,Encampment,,Park/Playground,10002.0,76 DIVISION STREET,DIVISION STREET,MANHATTAN BRIDGE LINE,MANHATTAN BRIDGE,MANHATTAN BRIDGE LINE,MANHATTAN BRIDGE,ADDRESS,NEW YORK,DIVISION STREET,,Closed,,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2025-08-18T01:36:09.000,03 MANHATTAN,,MANHATTAN,985758.0,199491.0,MOBILE,,MANHATTAN,,,,,,,,40.714233325728,-73.99456030900708,"
,  
(40.714233325727996, -73.99456030900708)"
65879931,2025-08-18 01:16:12,,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11422.0,145-06 243 STREET,243 STREET,145 AVENUE,MAYDA ROAD,145 AVENUE,MAYDA ROAD,ADDRESS,ROSEDALE,243 STREET,,In Progress,,,,13 QUEENS,4135470002.0,QUEENS,1056394.0,179663.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.659516236599366,-73.73997364377419,"
,  
(40.659516236599366, -73.73997364377419)"
65878920,2025-08-18 01:15:03,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10467.0,3220 PERRY AVENUE,PERRY AVENUE,EAST  206 STREET,EAST  207 STREET,EAST  206 STREET,EAST  207 STREET,ADDRESS,BRONX,PERRY AVENUE,,In Progress,,,2025-08-18T02:23:39.000,07 BRONX,2033460017.0,BRONX,1018389.0,258232.0,PHONE,Unspecified,BRONX,,,,,,,,40.87539551422304,-73.87655451823754,"
,  
(40.87539551422304, -73.87655451823754)"
65878949,2025-08-18 01:15:00,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11432.0,88-28 179 STREET,179 STREET,HILLSIDE AVENUE,90 AVENUE,HILLSIDE AVENUE,90 AVENUE,ADDRESS,JAMAICA,179 STREET,,In Progress,,,2025-08-18T02:31:46.000,12 QUEENS,4099130050.0,QUEENS,1044089.0,198687.0,MOBILE,Unspecified,QUEENS,Car,,,,,,,40.711824312336525,-73.78415501700245,"
,  
(40.711824312336525, -73.78415501700245)"
65879727,2025-08-18 01:13:19,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214.0,2502 BATH AVENUE,BATH AVENUE,25 AVENUE,BAY   40 STREET,25 AVENUE,BAY   40 STREET,ADDRESS,BROOKLYN,BATH AVENUE,,In Progress,,,,11 BROOKLYN,3068940035.0,BROOKLYN,986809.0,155772.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59423400115416,-73.99078570734713,"
,  
(40.59423400115416, -73.99078570734713)"
65879841,2025-08-18 01:13:09,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451.0,865 WALTON AVENUE,WALTON AVENUE,EAST  158 STREET,EAST  161 STREET,EAST  158 STREET,EAST  161 STREET,ADDRESS,BRONX,WALTON AVENUE,,In Progress,,,,04 BRONX,2024740046.0,BRONX,1005189.0,240506.0,ONLINE,Unspecified,BRONX,,,,,,,,40.826784103932,-73.92434060680064,"
,  
(40.826784103932, -73.92434060680064)"
65879723,2025-08-18 01:13:00,,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10304.0,SAUNDERS STREET,SAUNDERS STREET,BRITTON AVENUE,SAUNDERS STREET,BRITTON AVENUE,SAUNDERS STREET,INTERSECTION,,,,In Progress,,,2025-08-18T02:22:46.000,01 STATEN ISLAND,,STATEN ISLAND,960873.0,161764.0,MOBILE,Unspecified,STATEN ISLAND,Car,,,,,,,40.610650355884296,-74.08419520186455,"
,  
(40.610650355884296, -74.08419520186455)"
65877683,2025-08-18 01:12:57,2025-08-18 01:21:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034.0,358 DYCKMAN STREET,DYCKMAN STREET,BEND,BEND,BEND,BEND,ADDRESS,NEW YORK,DYCKMAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:21:33.000,12 MANHATTAN,,MANHATTAN,1003166.0,255821.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.868823814045136,-73.9316071523067,"
,  
(40.868823814045136, -73.9316071523067)"
65879139,2025-08-18 01:12:43,,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11416.0,95-23 86 STREET,86 STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,OZONE PARK,86 STREET,,In Progress,,,,09 QUEENS,4090220034.0,QUEENS,1024476.0,188784.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.68475383249192,-73.85495996411497,"
,  
(40.684753832491914, -73.85495996411497)"
